framerate,frame,time (s),x (pixel),y (pixel,freq (Hz),theta (deg),u1 (Hz),u2 (rad),field (mT),volt multipler,correction factor,target x,target y,k,h,gamma,kP,KI,KD,kPa,KIa,KDa,v_ref (um/s),v_m (um/s),a_ref,a_m,static (V)
30.000,1825.000,60.833,247.102,431.271,0.000,180.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,3.766,0.003,0.003,5.000
30.000,1826.000,60.867,247.697,431.111,0.000,180.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,3.766,0.003,0.003,5.000
30.000,1827.000,60.900,247.826,431.174,0.000,180.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.645,0.000,0.000,5.000
30.000,1828.000,60.933,247.593,431.010,0.000,180.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.645,0.000,0.000,5.000
30.000,1829.000,60.967,247.324,430.699,0.000,180.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.645,0.000,0.000,5.000
30.000,1830.000,61.000,247.481,430.188,0.000,180.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.645,0.000,0.000,5.000
30.000,1831.000,61.033,247.725,430.345,0.000,180.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.645,0.000,0.000,5.000
30.000,1832.000,61.067,247.471,430.471,0.000,180.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,17.645,0.000,0.000,5.000
30.000,1833.000,61.100,247.156,430.561,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.716,0.013,0.013,5.000
30.000,1834.000,61.133,247.551,430.112,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.716,0.013,0.013,5.000
30.000,1835.000,61.167,246.949,430.010,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.716,0.013,0.013,5.000
30.000,1836.000,61.200,246.745,429.948,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.716,0.013,0.013,5.000
30.000,1837.000,61.233,247.254,429.781,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.716,0.013,0.013,5.000
30.000,1838.000,61.267,247.265,429.987,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.716,0.013,0.013,5.000
30.000,1839.000,61.300,247.645,429.777,0.000,180.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.056,0.007,0.007,5.000
30.000,1840.000,61.333,247.100,429.315,0.000,180.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.056,0.007,0.007,5.000
30.000,1841.000,61.367,247.150,430.205,0.000,180.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.056,0.007,0.007,5.000
30.000,1842.000,61.400,246.880,429.324,0.000,180.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.056,0.007,0.007,5.000
30.000,1843.000,61.433,247.428,429.870,0.000,180.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.056,0.007,0.007,5.000
30.000,1844.000,61.467,247.282,429.493,0.000,180.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.056,0.007,0.007,5.000
30.000,1845.000,61.500,247.122,429.602,0.000,180.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.871,-0.001,-0.001,5.000
30.010,1846.000,61.513,246.690,429.735,0.000,180.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.871,-0.001,-0.001,5.000
30.010,1847.000,61.547,246.890,430.053,0.000,180.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.871,-0.001,-0.001,5.000
30.010,1848.000,61.580,246.718,429.844,0.000,180.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.871,-0.001,-0.001,5.000
30.010,1849.000,61.613,246.974,429.500,0.000,180.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.871,-0.001,-0.001,5.000
30.010,1850.000,61.647,246.993,429.661,0.000,180.000,0.001,-0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,1.871,-0.001,-0.001,5.000
30.010,1851.000,61.680,246.776,430.185,0.000,180.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.619,0.004,0.004,5.000
30.010,1852.000,61.713,246.214,429.058,0.000,180.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.619,0.004,0.004,5.000
30.010,1853.000,61.747,246.208,428.665,0.000,180.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.619,0.004,0.004,5.000
30.010,1854.000,61.780,246.068,428.696,0.000,180.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.619,0.004,0.004,5.000
30.010,1855.000,61.813,245.978,428.662,0.000,180.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.619,0.004,0.004,5.000
30.010,1856.000,61.847,246.289,429.188,0.000,180.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.619,0.004,0.004,5.000
30.010,1857.000,61.880,246.462,428.627,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.491,0.010,0.010,5.000
30.010,1858.000,61.913,245.797,428.803,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.491,0.010,0.010,5.000
30.010,1859.000,61.947,246.260,428.343,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.491,0.010,0.010,5.000
30.010,1860.000,61.980,245.716,428.588,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.491,0.010,0.010,5.000
30.010,1861.000,62.013,245.714,429.133,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.491,0.010,0.010,5.000
30.010,1862.000,62.047,245.489,428.930,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.491,0.010,0.010,5.000
30.010,1863.000,62.080,245.327,428.313,0.000,180.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.175,-0.007,-0.007,5.000
30.010,1864.000,62.113,245.139,428.673,0.000,180.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.175,-0.007,-0.007,5.000
30.010,1865.000,62.147,244.815,427.620,0.000,180.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.175,-0.007,-0.007,5.000
30.010,1866.000,62.180,244.659,427.428,0.000,180.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.175,-0.007,-0.007,5.000
30.010,1867.000,62.213,244.829,428.030,0.000,180.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.175,-0.007,-0.007,5.000
30.010,1868.000,62.247,244.577,427.330,0.000,180.000,0.001,-0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.175,-0.007,-0.007,5.000
30.010,1869.000,62.280,244.940,428.318,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.572,0.013,0.013,5.000
30.010,1870.000,62.313,244.917,427.553,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.572,0.013,0.013,5.000
30.010,1871.000,62.347,244.747,428.013,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.572,0.013,0.013,5.000
30.010,1872.000,62.380,244.294,427.266,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.572,0.013,0.013,5.000
30.010,1873.000,62.413,244.872,427.790,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.572,0.013,0.013,5.000
30.010,1874.000,62.447,244.745,427.895,0.000,180.000,0.001,0.013,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.572,0.013,0.013,5.000
30.010,1875.000,62.480,244.870,427.090,0.000,180.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.345,0.003,0.003,5.000
30.000,1876.000,62.533,244.320,426.758,0.000,180.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.345,0.003,0.003,5.000
30.000,1877.000,62.567,244.009,426.613,0.000,180.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.345,0.003,0.003,5.000
30.000,1878.000,62.600,243.621,427.133,0.000,180.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.345,0.003,0.003,5.000
30.000,1879.000,62.633,243.983,427.847,0.000,180.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.345,0.003,0.003,5.000
30.000,1880.000,62.667,243.752,427.206,0.000,180.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.345,0.003,0.003,5.000
30.000,1881.000,62.700,243.892,426.886,0.000,180.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.560,-0.002,-0.002,5.000
30.000,1882.000,62.733,243.416,427.003,0.000,180.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.560,-0.002,-0.002,5.000
30.000,1883.000,62.767,243.174,426.902,0.000,180.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.560,-0.002,-0.002,5.000
30.000,1884.000,62.800,243.280,426.877,0.000,180.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.560,-0.002,-0.002,5.000
30.000,1885.000,62.833,243.294,427.019,0.000,180.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.560,-0.002,-0.002,5.000
30.000,1886.000,62.867,242.717,426.738,0.000,180.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.560,-0.002,-0.002,5.000
30.000,1887.000,62.900,242.570,426.201,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.335,0.010,0.010,5.000
30.000,1888.000,62.933,242.684,426.171,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.335,0.010,0.010,5.000
30.000,1889.000,62.967,242.748,426.061,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.335,0.010,0.010,5.000
30.000,1890.000,63.000,242.835,425.584,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.335,0.010,0.010,5.000
30.000,1891.000,63.033,242.942,425.734,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.335,0.010,0.010,5.000
30.000,1892.000,63.067,242.227,425.487,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.335,0.010,0.010,5.000
30.000,1893.000,63.100,242.665,425.124,0.000,180.000,0.001,0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.791,0.017,0.017,5.000
30.000,1894.000,63.133,242.000,425.043,0.000,180.000,0.001,0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.791,0.017,0.017,5.000
30.000,1895.000,63.167,242.228,425.168,0.000,180.000,0.001,0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.791,0.017,0.017,5.000
30.000,1896.000,63.200,242.514,424.796,0.000,180.000,0.001,0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.791,0.017,0.017,5.000
30.000,1897.000,63.233,242.382,424.787,0.000,180.000,0.001,0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.791,0.017,0.017,5.000
30.000,1898.000,63.267,242.294,424.691,0.000,180.000,0.001,0.017,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,12.791,0.017,0.017,5.000
30.000,1899.000,63.300,242.645,423.972,0.000,180.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.562,0.012,0.012,5.000
30.000,1900.000,63.333,242.274,424.076,0.000,180.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.562,0.012,0.012,5.000
30.000,1901.000,63.367,242.372,423.951,0.000,180.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.562,0.012,0.012,5.000
30.000,1902.000,63.400,242.450,424.154,0.000,180.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.562,0.012,0.012,5.000
30.000,1903.000,63.433,242.597,423.771,0.000,180.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.562,0.012,0.012,5.000
30.000,1904.000,63.467,242.456,423.572,0.000,180.000,0.001,0.012,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.562,0.012,0.012,5.000
30.000,1905.000,63.500,241.802,424.089,0.000,180.000,0.001,0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.963,0.014,0.014,5.000
30.000,1906.000,63.533,242.037,423.741,0.000,180.000,0.001,0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.963,0.014,0.014,5.000
30.000,1907.000,63.567,242.016,423.779,0.000,180.000,0.001,0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.963,0.014,0.014,5.000
30.000,1908.000,63.600,241.804,423.946,0.000,180.000,0.001,0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.963,0.014,0.014,5.000
30.000,1909.000,63.633,241.507,423.934,0.000,180.000,0.001,0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.963,0.014,0.014,5.000
30.000,1910.000,63.667,241.445,423.822,0.000,180.000,0.001,0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,9.963,0.014,0.014,5.000
30.000,1911.000,63.700,241.635,424.048,0.000,180.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.581,-0.004,-0.004,5.000
30.000,1912.000,63.733,241.844,424.127,0.000,180.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.581,-0.004,-0.004,5.000
30.000,1913.000,63.767,241.894,423.788,0.000,180.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.581,-0.004,-0.004,5.000
30.000,1914.000,63.800,241.423,424.301,0.000,180.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.581,-0.004,-0.004,5.000
30.000,1915.000,63.833,241.342,424.153,0.000,180.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.581,-0.004,-0.004,5.000
30.000,1916.000,63.867,241.463,423.398,0.000,180.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.581,-0.004,-0.004,5.000
30.000,1917.000,63.900,241.210,423.767,0.000,180.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.629,-0.003,-0.003,5.000
30.000,1918.000,63.933,240.798,423.464,0.000,180.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.629,-0.003,-0.003,5.000
30.000,1919.000,63.967,241.180,423.151,0.000,180.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.629,-0.003,-0.003,5.000
30.000,1920.000,64.000,240.782,423.173,0.000,180.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.629,-0.003,-0.003,5.000
30.000,1921.000,64.033,240.643,423.678,0.000,180.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.629,-0.003,-0.003,5.000
30.000,1922.000,64.067,241.019,422.726,0.000,180.000,0.001,-0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.629,-0.003,-0.003,5.000
30.000,1923.000,64.100,240.467,422.906,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.109,0.005,0.005,5.000
30.000,1924.000,64.133,240.290,423.451,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.109,0.005,0.005,5.000
30.000,1925.000,64.167,240.183,423.356,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.109,0.005,0.005,5.000
30.000,1926.000,64.200,240.292,423.031,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.109,0.005,0.005,5.000
30.000,1927.000,64.233,240.293,422.877,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.109,0.005,0.005,5.000
30.000,1928.000,64.267,239.751,422.669,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.109,0.005,0.005,5.000
30.000,1929.000,64.300,239.741,423.007,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.397,0.010,0.010,5.000
30.000,1930.000,64.333,239.780,423.582,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.397,0.010,0.010,5.000
30.000,1931.000,64.367,239.712,422.826,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.397,0.010,0.010,5.000
30.000,1932.000,64.400,239.679,422.455,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.397,0.010,0.010,5.000
30.000,1934.000,64.467,239.569,422.107,0.000,180.000,0.001,0.010,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.397,0.010,0.010,5.000
30.000,1935.000,64.500,239.277,421.965,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.149,0.005,0.005,5.000
30.000,1936.000,64.533,239.562,421.863,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.149,0.005,0.005,5.000
30.000,1937.000,64.567,239.745,421.895,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.149,0.005,0.005,5.000
30.000,1938.000,64.600,239.638,421.796,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.149,0.005,0.005,5.000
30.000,1939.000,64.633,239.267,421.818,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.149,0.005,0.005,5.000
30.000,1940.000,64.667,239.580,421.593,0.000,180.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.149,0.005,0.005,5.000
30.000,1941.000,64.700,239.006,421.400,0.000,180.000,0.001,0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.290,0.008,0.008,5.000
30.000,1942.000,64.733,238.977,421.719,0.000,180.000,0.001,0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.290,0.008,0.008,5.000
30.000,1943.000,64.767,239.227,421.293,0.000,180.000,0.001,0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.290,0.008,0.008,5.000
30.000,1944.000,64.800,238.997,421.282,0.000,180.000,0.001,0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.290,0.008,0.008,5.000
30.000,1945.000,64.833,238.756,421.627,0.000,180.000,0.001,0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.290,0.008,0.008,5.000
30.000,1946.000,64.867,238.526,421.748,0.000,180.000,0.001,0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.290,0.008,0.008,5.000
