framerate,frame,time (s),x (pixel),y (pixel,freq (Hz),theta (deg),u1 (Hz),u2 (rad),field (mT),volt multipler,correction factor,target x,target y,k,h,gamma,kP,KI,KD,kPa,KIa,KDa,v_ref (um/s),v_m (um/s),a_ref,a_m,static (V)
30.010,644.000,21.460,381.242,256.341,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.848,-0.000,-0.000,5.000
30.010,645.000,21.493,381.637,256.485,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.848,-0.000,-0.000,5.000
30.010,646.000,21.526,381.466,256.542,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.848,-0.000,-0.000,5.000
30.010,647.000,21.560,381.447,256.477,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.848,-0.000,-0.000,5.000
30.010,648.000,21.593,381.576,256.190,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.848,-0.000,-0.000,5.000
30.010,649.000,21.626,381.205,256.334,0.000,0.000,0.001,-0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.848,-0.000,-0.000,5.000
30.010,650.000,21.660,381.603,256.369,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.838,0.001,0.001,5.000
30.010,651.000,21.693,381.789,256.587,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.838,0.001,0.001,5.000
30.010,652.000,21.726,381.654,256.518,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.838,0.001,0.001,5.000
30.010,653.000,21.760,381.649,256.678,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.838,0.001,0.001,5.000
30.010,654.000,21.793,381.755,256.522,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.838,0.001,0.001,5.000
30.010,655.000,21.826,381.934,256.633,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,2.838,0.001,0.001,5.000
30.010,656.000,21.860,382.112,256.626,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.567,0.004,0.004,5.000
30.010,657.000,21.893,382.139,256.679,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.567,0.004,0.004,5.000
30.010,658.000,21.926,382.354,256.741,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.567,0.004,0.004,5.000
30.010,659.000,21.960,382.231,256.849,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.567,0.004,0.004,5.000
30.010,660.000,21.993,382.402,257.082,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.567,0.004,0.004,5.000
30.010,661.000,22.026,382.724,257.316,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.567,0.004,0.004,5.000
30.010,662.000,22.060,382.766,257.894,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.022,0.000,0.000,5.000
30.010,663.000,22.093,382.526,258.073,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.022,0.000,0.000,5.000
30.010,664.000,22.126,382.665,258.220,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.022,0.000,0.000,5.000
30.010,665.000,22.160,382.859,258.519,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.022,0.000,0.000,5.000
30.010,666.000,22.193,383.018,258.633,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.022,0.000,0.000,5.000
30.010,667.000,22.226,383.349,258.631,0.000,0.000,0.001,0.000,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.022,0.000,0.000,5.000
30.010,668.000,22.259,383.530,258.808,0.000,0.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.982,-0.009,-0.009,5.000
30.010,669.000,22.293,383.629,258.986,0.000,0.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.982,-0.009,-0.009,5.000
30.010,670.000,22.326,383.476,258.994,0.000,0.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.982,-0.009,-0.009,5.000
30.010,671.000,22.359,383.544,259.135,0.000,0.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.982,-0.009,-0.009,5.000
30.010,672.000,22.393,383.548,259.153,0.000,0.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.982,-0.009,-0.009,5.000
30.000,673.000,22.433,383.812,259.244,0.000,0.000,0.001,-0.009,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.982,-0.009,-0.009,5.000
30.000,674.000,22.467,383.883,259.399,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.374,-0.002,-0.002,5.000
30.000,675.000,22.500,383.869,259.337,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.374,-0.002,-0.002,5.000
30.000,676.000,22.533,384.279,259.459,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.374,-0.002,-0.002,5.000
30.000,677.000,22.567,384.568,259.454,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.374,-0.002,-0.002,5.000
30.000,678.000,22.600,384.873,259.634,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.374,-0.002,-0.002,5.000
30.000,679.000,22.633,384.774,259.798,0.000,0.000,0.001,-0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.374,-0.002,-0.002,5.000
30.000,680.000,22.667,384.998,259.783,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.659,0.004,0.004,5.000
30.000,681.000,22.700,385.016,260.036,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.659,0.004,0.004,5.000
30.000,682.000,22.733,384.899,259.917,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.659,0.004,0.004,5.000
30.000,683.000,22.767,384.970,259.988,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.659,0.004,0.004,5.000
30.000,684.000,22.800,385.018,260.046,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.659,0.004,0.004,5.000
30.000,685.000,22.833,385.018,260.364,0.000,0.000,0.001,0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.659,0.004,0.004,5.000
30.000,686.000,22.867,385.421,260.481,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.916,-0.004,-0.004,5.000
30.000,687.000,22.900,385.518,260.723,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.916,-0.004,-0.004,5.000
30.000,688.000,22.933,385.476,260.909,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.916,-0.004,-0.004,5.000
30.000,689.000,22.967,385.611,260.782,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.916,-0.004,-0.004,5.000
30.000,690.000,23.000,385.980,260.921,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.916,-0.004,-0.004,5.000
30.000,691.000,23.033,386.118,261.253,0.000,0.000,0.001,-0.004,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,5.916,-0.004,-0.004,5.000
30.000,692.000,23.067,386.320,261.720,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.575,0.001,0.001,5.000
30.000,693.000,23.100,386.342,261.882,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.575,0.001,0.001,5.000
30.000,694.000,23.133,386.280,261.915,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.575,0.001,0.001,5.000
30.000,695.000,23.167,386.217,262.016,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.575,0.001,0.001,5.000
30.000,696.000,23.200,386.393,262.096,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.575,0.001,0.001,5.000
30.000,697.000,23.233,386.366,262.138,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.575,0.001,0.001,5.000
30.000,698.000,23.267,386.371,262.215,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.825,-0.008,-0.008,5.000
30.000,699.000,23.300,386.475,262.046,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.825,-0.008,-0.008,5.000
30.000,700.000,23.333,386.886,262.278,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.825,-0.008,-0.008,5.000
30.000,701.000,23.367,387.056,262.464,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.825,-0.008,-0.008,5.000
30.000,702.000,23.400,387.435,262.810,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.825,-0.008,-0.008,5.000
30.000,703.000,23.433,387.493,263.055,0.000,0.000,0.001,-0.008,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.825,-0.008,-0.008,5.000
30.000,704.000,23.467,387.377,263.158,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.951,0.001,0.001,5.000
30.000,705.000,23.500,387.040,263.276,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.951,0.001,0.001,5.000
30.000,706.000,23.533,387.304,263.208,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.951,0.001,0.001,5.000
30.000,707.000,23.567,387.650,263.380,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.951,0.001,0.001,5.000
30.000,708.000,23.600,387.931,263.306,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.951,0.001,0.001,5.000
30.000,709.000,23.633,388.088,263.422,0.000,0.000,0.001,0.001,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,13.951,0.001,0.001,5.000
30.000,710.000,23.667,388.460,263.442,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.710,0.002,0.002,5.000
30.000,711.000,23.700,388.455,263.534,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.710,0.002,0.002,5.000
30.000,712.000,23.733,388.594,263.927,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.710,0.002,0.002,5.000
30.000,713.000,23.767,388.624,264.010,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.710,0.002,0.002,5.000
30.000,714.000,23.800,388.858,263.959,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.710,0.002,0.002,5.000
30.000,715.000,23.833,388.994,264.067,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.710,0.002,0.002,5.000
30.000,716.000,23.867,389.235,263.988,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.677,0.002,0.002,5.000
30.000,717.000,23.900,389.244,264.028,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.677,0.002,0.002,5.000
30.000,718.000,23.933,389.450,264.110,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.677,0.002,0.002,5.000
30.000,719.000,23.967,389.323,264.163,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.677,0.002,0.002,5.000
30.000,720.000,24.000,389.510,264.266,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.677,0.002,0.002,5.000
30.000,721.000,24.033,389.568,264.362,0.000,0.000,0.001,0.002,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.677,0.002,0.002,5.000
30.000,722.000,24.067,389.619,264.413,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.195,0.003,0.003,5.000
30.000,723.000,24.100,389.646,264.396,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.195,0.003,0.003,5.000
30.000,724.000,24.133,389.633,264.651,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.195,0.003,0.003,5.000
30.000,725.000,24.167,389.655,264.701,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.195,0.003,0.003,5.000
30.000,726.000,24.200,390.089,264.863,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.195,0.003,0.003,5.000
30.000,727.000,24.233,390.416,264.577,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.195,0.003,0.003,5.000
30.000,728.000,24.267,390.149,265.010,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.404,0.007,0.007,5.000
30.000,729.000,24.300,389.947,265.229,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.404,0.007,0.007,5.000
30.000,730.000,24.333,390.267,265.078,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.404,0.007,0.007,5.000
30.000,731.000,24.367,390.425,265.454,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.404,0.007,0.007,5.000
30.000,732.000,24.400,390.441,265.638,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.404,0.007,0.007,5.000
30.000,733.000,24.433,390.410,265.745,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,8.404,0.007,0.007,5.000
30.010,734.000,24.459,390.463,266.055,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.209,-0.014,-0.014,5.000
30.010,735.000,24.492,390.024,266.100,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.209,-0.014,-0.014,5.000
30.010,736.000,24.525,389.922,266.465,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.209,-0.014,-0.014,5.000
30.010,737.000,24.559,390.349,267.116,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.209,-0.014,-0.014,5.000
30.010,738.000,24.592,390.650,266.949,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.209,-0.014,-0.014,5.000
30.010,739.000,24.625,390.592,266.841,0.000,0.000,0.001,-0.014,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.209,-0.014,-0.014,5.000
30.010,740.000,24.659,390.649,266.882,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.665,-0.011,-0.011,5.000
30.010,741.000,24.692,390.663,266.892,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.665,-0.011,-0.011,5.000
30.010,742.000,24.725,390.621,266.925,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.665,-0.011,-0.011,5.000
30.010,743.000,24.759,390.755,266.755,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.665,-0.011,-0.011,5.000
30.010,744.000,24.792,391.084,267.184,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.665,-0.011,-0.011,5.000
30.010,745.000,24.825,391.210,267.187,0.000,0.000,0.001,-0.011,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.665,-0.011,-0.011,5.000
30.010,746.000,24.859,391.151,267.196,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.803,0.003,0.003,5.000
30.010,747.000,24.892,391.083,267.247,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.803,0.003,0.003,5.000
30.010,748.000,24.925,390.954,267.289,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.803,0.003,0.003,5.000
30.010,749.000,24.959,391.670,267.472,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.803,0.003,0.003,5.000
30.010,750.000,24.992,391.875,267.320,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.803,0.003,0.003,5.000
30.010,751.000,25.025,391.920,267.444,0.000,0.000,0.001,0.003,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,6.803,0.003,0.003,5.000
30.010,752.000,25.059,391.690,267.413,0.000,0.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.251,0.005,0.005,5.000
30.010,753.000,25.092,391.604,267.231,0.000,0.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.251,0.005,0.005,5.000
30.010,754.000,25.125,391.808,267.296,0.000,0.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.251,0.005,0.005,5.000
30.010,755.000,25.159,392.501,267.677,0.000,0.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.251,0.005,0.005,5.000
30.010,756.000,25.192,392.808,267.618,0.000,0.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.251,0.005,0.005,5.000
30.010,757.000,25.225,392.948,267.811,0.000,0.000,0.001,0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,7.251,0.005,0.005,5.000
30.010,758.000,25.259,392.925,267.798,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.476,0.007,0.007,5.000
30.010,759.000,25.292,392.851,268.032,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.476,0.007,0.007,5.000
30.010,760.000,25.325,392.950,268.144,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.476,0.007,0.007,5.000
30.010,761.000,25.358,393.164,268.391,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.476,0.007,0.007,5.000
30.010,762.000,25.392,393.479,268.725,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.476,0.007,0.007,5.000
30.010,763.000,25.425,393.601,268.816,0.000,0.000,0.001,0.007,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,10.476,0.007,0.007,5.000
30.000,764.000,25.467,393.616,268.896,0.000,0.000,0.001,-0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.506,-0.005,-0.005,5.000
30.000,765.000,25.500,393.863,268.909,0.000,0.000,0.001,-0.005,7.785,18.000,0.000,614.000,469.000,5.000,0.000,0.000,0.000,0.100,0.000,0.000,0.900,0.000,2.000,11.506,-0.005,-0.005,5.000
